,income,gender,purchases,score,category,is_active,signup_year,last_login_days,target
2634,17952.575819677913,female,2,0.1612548234835127,unknown,0.0,2019.0,20,1
2635,10965.64792999826,unknown,13,0.0046444865046506,B,0.0,2019.0,375,1
2636,18746.125429688225,female,17,0.2652235659425074,unknown,1.0,2018.0,207,1
2637,9013.2511569199,female,11,0.922311359915408,A,0.0,2022.0,121,0
2638,21337.834689425603,female,22,0.0876244736035053,C,1.0,2019.0,136,1
2639,12770.424912232666,female,13,0.1370744212455056,unknown,1.0,2022.0,344,0
2640,6614.0382132463765,female,15,0.3203397219583496,unknown,1.0,2022.0,335,1
2641,6544.730715963889,unknown,36,0.7697036314015859,B,1.0,2020.0,329,1
2642,3442.5644013951005,unknown,19,0.7512807593102787,D,0.0,2019.0,94,0
2643,3934.832742957674,female,19,0.0870702855889957,C,0.0,2019.0,328,0
2644,7032.107869977874,female,14,0.9338422940365232,B,0.0,2019.0,283,1
2645,5537.807021875967,unknown,40,0.2388188098969854,B,1.0,2018.0,371,1
2646,1600.690365235214,female,24,0.2806367853443372,A,1.0,2021.0,364,1
2647,13786.844463464193,male,16,0.3864177119249545,D,1.0,2022.0,333,0
2648,13489.019744077244,unknown,11,0.6344927622863828,D,0.0,2021.0,260,1
2649,11387.695946391026,female,44,0.5213094518811457,C,0.0,2019.0,229,1
2650,4892.651123712593,unknown,41,0.928614900882684,C,0.0,2019.0,37,1
2651,17410.564489398905,female,38,0.5646206556873159,D,0.0,2019.0,283,0
2652,9198.243593665424,male,6,0.8570370322423077,unknown,1.0,2019.0,160,1
2653,6250.452375318563,female,7,0.0782037998772634,unknown,0.0,2022.0,303,0
2654,11046.637595544962,unknown,23,0.8559019634203935,B,0.0,2019.0,191,0
2655,10788.57627196919,unknown,46,0.1977131517696578,D,1.0,2019.0,350,0
2656,1262.3767245706897,unknown,24,0.3625546956901209,B,1.0,2018.0,262,0
2657,9860.745813157491,unknown,20,0.3198866347588556,unknown,1.0,2019.0,90,1
2658,10542.42561461368,unknown,49,0.3372815277128813,C,1.0,2019.0,135,1
2659,8295.664716801326,female,32,0.9186811018571912,D,0.0,2022.0,397,1
2660,4053.453125584679,male,9,0.4415937225136912,A,1.0,2018.0,263,0
2661,4186.024262475095,male,21,0.2679682302063827,B,0.0,2022.0,373,0
2662,12313.294438685409,female,18,0.2944020031965934,D,1.0,2019.0,258,0
2663,13427.204423230873,unknown,28,0.803336453887567,A,1.0,2018.0,3,0
2664,7983.957272962461,female,2,0.5391143022269406,B,1.0,2019.0,147,1
2665,11720.4297941924,unknown,38,0.4494971190765671,unknown,0.0,2018.0,131,0
2666,7939.367852077694,unknown,3,0.9268138856801196,B,0.0,2021.0,20,1
2667,6160.424487655899,female,36,0.9300077006242324,C,0.0,2018.0,341,1
2668,10965.235987398954,unknown,30,0.7561182433652236,B,0.0,2021.0,50,1
2669,4829.072489859165,male,5,0.5180065139745642,B,0.0,2019.0,82,0
2670,18522.028404244214,female,27,0.1166116400640837,D,0.0,2018.0,272,0
2671,3531.1882922588266,female,9,0.7079498349463903,D,0.0,2022.0,387,0
2672,11277.22313903168,male,11,0.8151123311575937,unknown,1.0,2019.0,31,0
2673,10676.07699651842,unknown,45,0.8520416673564427,C,0.0,2018.0,370,0
2674,10276.640563250652,male,1,0.581865275019353,C,0.0,2018.0,28,1
2675,16675.27028210543,unknown,2,0.6168390909165925,unknown,1.0,2019.0,350,1
2676,2087.95070395658,female,0,0.7092909415905158,A,0.0,2018.0,340,1
2677,11852.794474700087,unknown,34,0.873928874731844,B,1.0,2020.0,177,1
2678,8769.801261800345,unknown,23,0.0454239082802622,D,0.0,2022.0,201,1
2679,12627.89107981243,unknown,46,0.563221945606878,unknown,1.0,2018.0,168,0
2680,10246.070241182168,unknown,47,0.3690961975724799,unknown,1.0,2018.0,292,0
2681,9662.408291140891,unknown,33,0.8331592276068315,D,0.0,2019.0,301,1
2682,4567.084004252282,male,19,0.1338111416135651,D,0.0,2019.0,9,1
2683,6970.881248152491,male,15,0.9097013553862526,A,1.0,2019.0,227,1
2684,24091.794468787357,unknown,29,0.1240066117214484,C,0.0,2022.0,150,0
2685,12668.959431742123,female,46,0.0893267066204445,D,0.0,2018.0,383,0
2686,14736.669284674206,female,38,0.3464991945226514,unknown,1.0,2018.0,3,1
2687,8416.464293695793,female,24,0.994724212687428,B,0.0,2018.0,185,0
2688,6149.757841405482,male,4,0.6338027215519471,A,1.0,2021.0,183,1
2689,13493.924985015936,unknown,28,0.0264385691066687,B,0.0,2020.0,126,0
2690,1433.2677888351209,male,36,0.2492644395181364,B,0.0,2022.0,304,1
2691,7071.676752798763,unknown,27,0.1491653857291859,C,0.0,2021.0,281,1
2692,8404.410453682145,unknown,40,0.0010042410870407,B,0.0,2018.0,107,0
2693,14252.45096515894,female,22,0.514940771013357,unknown,1.0,2019.0,298,1
2694,11861.707211295892,male,31,0.3811076709159331,unknown,1.0,2022.0,45,1
2695,7871.951221153259,male,45,0.6132802423389265,D,1.0,2021.0,136,1
2696,8635.816724604958,female,40,0.8310530865841903,D,0.0,2021.0,132,0
2697,14815.169915204457,male,34,0.3831631561790625,B,0.0,2019.0,147,0
2698,11062.705249346873,male,42,0.4829046967196981,unknown,1.0,2018.0,168,1
2699,17813.99262144832,unknown,23,0.7324859389561588,D,0.0,2021.0,318,0
2700,8749.925527013022,male,46,0.166165122846282,unknown,0.0,2019.0,216,0
2701,15514.27854786853,unknown,27,0.2623433809486811,D,1.0,2020.0,309,0
2702,10406.862971628349,male,35,0.1547519958630706,A,0.0,2019.0,43,0
2703,6862.403570984505,female,20,0.7680816128922934,C,0.0,2019.0,377,1
2704,21707.085319678084,unknown,4,0.0975218144301826,D,0.0,2018.0,252,1
2705,15893.689709635031,female,25,0.4890029624614928,B,1.0,2019.0,387,0
2706,11054.454819309614,unknown,49,0.74990963767243,unknown,0.0,2019.0,332,1
2707,13446.983574146783,male,22,0.5077618362632725,unknown,0.0,2019.0,323,0
2708,5130.915857636535,female,43,0.5086768959336951,C,0.0,2021.0,153,0
2709,5289.348193070101,unknown,32,0.0636747478355624,C,0.0,2018.0,384,0
2710,15013.406290723957,unknown,25,0.7828612123565032,A,1.0,2021.0,205,0
2711,10021.588204375545,unknown,21,0.6040076894849363,D,0.0,2019.0,309,0
2712,9298.821001594535,male,19,0.66751306138466,A,0.0,2022.0,380,1
2713,10684.303459611008,unknown,40,0.5606178018704066,D,0.0,2022.0,289,0
2714,8855.877648019185,unknown,17,0.5086229962582949,C,0.0,2018.0,4,0
2715,855.3665040785818,male,4,0.6631652406366841,C,0.0,2019.0,350,1
2716,16371.438700727358,female,31,0.9000081694893001,D,1.0,2021.0,114,0
2717,9502.478371725463,male,45,0.6384972297560294,C,0.0,2021.0,105,0
2718,2070.116757215816,unknown,20,0.4802717518580452,C,1.0,2018.0,216,1
2719,2052.4630483134606,unknown,21,0.5895719404981042,B,0.0,2019.0,27,0
2720,8760.639090172424,female,2,0.1801496440327314,D,0.0,2019.0,144,1
2721,14398.872933428342,unknown,8,0.4885180459269319,unknown,1.0,2018.0,277,1
2722,4511.497503126506,female,1,0.1488899169715482,B,1.0,2019.0,339,0
2723,4336.848751035654,unknown,45,0.4670214461681488,A,0.0,2019.0,45,0
2724,11673.785524196825,unknown,27,0.0649516836471929,C,0.0,2020.0,173,0
2725,8592.068500215768,male,33,0.5762073770478237,A,0.0,2019.0,387,1
2726,12448.359599928604,male,9,0.2867354472799119,unknown,0.0,2021.0,394,0
2727,11733.117772622423,female,28,0.3762637284434833,A,0.0,2019.0,294,1
2728,16147.599575260308,unknown,1,0.9177732510080484,B,1.0,2018.0,141,1
2729,15331.54156217257,female,5,0.8488730167235499,C,1.0,2021.0,243,0
2730,2331.336390970053,male,43,0.2972714652560144,B,0.0,2022.0,122,0
2731,12742.014582264768,female,6,0.4516021180743327,unknown,1.0,2019.0,365,1
2732,7641.693893562715,unknown,7,0.2586508900164328,D,0.0,2020.0,366,1
2733,12900.498013862623,unknown,18,0.657328326476979,C,1.0,2021.0,250,0
2734,7808.080793727064,female,9,0.2886023609081265,D,0.0,2019.0,301,1
2735,12634.215103571389,unknown,32,0.4842926730369855,D,0.0,2022.0,103,1
2736,163.2471033929669,male,36,0.0233698022844232,A,0.0,2018.0,129,0
2737,10729.704988393369,unknown,37,0.0781823221837906,D,0.0,2018.0,62,1
2738,11779.259337295587,female,26,0.2271011914697778,B,1.0,2020.0,104,0
2739,16051.068779828996,unknown,28,0.8064930026601806,unknown,0.0,2020.0,44,0
2740,14163.649935759167,unknown,18,0.6603841934516029,unknown,0.0,2019.0,130,0
2741,9274.437764211223,male,17,0.8934481270642791,D,0.0,2019.0,355,1
2742,11206.291590768888,unknown,22,0.9047109205641654,C,0.0,2021.0,38,1
2743,3492.476087921684,male,0,0.3746714020062577,D,1.0,2020.0,325,1
2744,17398.33722118076,unknown,42,0.3675309061754364,C,0.0,2021.0,276,1
2745,13110.21729244932,unknown,2,0.8357430495987489,unknown,1.0,2022.0,324,1
2746,1625.9465385515778,unknown,9,0.4264432700684701,B,0.0,2019.0,381,0
2747,11106.941716576694,unknown,6,0.857201304858277,C,0.0,2021.0,202,1
2748,11450.532000150835,male,48,0.5059298359539638,unknown,0.0,2020.0,281,1
2749,6517.252468617129,unknown,25,0.4247131242350017,A,0.0,2022.0,374,0
2750,10435.8949103178,male,15,0.2790698977825295,D,0.0,2019.0,300,0
2751,6064.83910758377,female,38,0.1264868444563722,C,1.0,2021.0,356,1
2752,3679.310922820376,unknown,44,0.525902307477932,B,0.0,2019.0,239,0
2753,7239.938578191761,unknown,31,0.3252251152908437,D,0.0,2020.0,14,1
2754,14177.492800193051,female,43,0.1696601662850732,unknown,0.0,2019.0,341,0
2755,10314.183028921832,male,7,0.388622121171072,unknown,1.0,2022.0,323,1
2756,14221.411160228688,male,7,0.5558727615442126,C,0.0,2018.0,44,1
2757,12919.163849668232,unknown,44,0.8370259641237351,A,0.0,2019.0,113,0
2758,5340.708793729639,male,10,0.8201900035385935,A,0.0,2022.0,206,0
2759,12884.963666688536,female,32,0.8550634211757729,unknown,0.0,2021.0,289,0
2760,17838.104713466324,unknown,16,0.5595499271312923,B,1.0,2018.0,130,1
2761,11847.944626010432,female,30,0.9051416694510804,D,1.0,2021.0,82,0
2762,4443.966784843601,unknown,18,0.2885469123966055,C,0.0,2019.0,310,1
2763,7506.636416468984,unknown,44,0.1454505521041784,A,1.0,2022.0,60,0
2764,1663.4928935824264,male,14,0.0827747722571669,B,1.0,2019.0,260,1
2765,12297.1488346261,unknown,43,0.881044633509667,unknown,1.0,2022.0,101,0
2766,17442.85393350119,female,48,0.3717732158593291,unknown,0.0,2022.0,210,0
2767,760.1637043229166,unknown,34,0.4987262697678222,C,0.0,2019.0,71,0
2768,17633.036541356083,male,38,0.803060046205131,C,0.0,2019.0,340,0
2769,12237.568763677096,male,1,0.3731680448683935,C,1.0,2019.0,199,0
2770,5155.38255629254,female,33,0.8679547505937408,C,1.0,2019.0,323,0
2771,11155.125877716478,unknown,24,0.3216978696967668,unknown,0.0,2022.0,250,0
2772,5300.525451860543,female,37,0.732382226337722,unknown,0.0,2019.0,375,0
2773,10285.124725488477,unknown,15,0.2013461052586668,unknown,1.0,2022.0,325,0
2774,11482.046062216625,female,31,0.124497805314805,C,1.0,2019.0,253,0
2775,5864.773072661007,unknown,14,0.1115546733789828,B,1.0,2021.0,183,1
2776,12258.19635777537,female,13,0.0129437610128474,C,0.0,2019.0,5,0
2777,7737.731677303006,female,40,0.6606741861169396,B,0.0,2022.0,310,1
2778,10670.580136772449,unknown,14,0.7819657681585368,A,1.0,2018.0,343,1
2779,12038.425883681875,male,6,0.3025102309209517,D,0.0,2022.0,60,1
2780,8999.398639879724,male,6,0.7457004976483905,C,0.0,2019.0,132,1
2781,15197.955302672868,unknown,7,0.1653862890450032,B,1.0,2019.0,156,0
2782,9165.022826433682,unknown,18,0.9604909474255908,B,0.0,2019.0,67,0
2783,9029.910308177485,unknown,17,0.2320661884820746,unknown,0.0,2020.0,185,1
2784,7157.326710642248,unknown,16,0.4883650437860974,C,1.0,2019.0,109,0
2785,14679.91911375242,unknown,17,0.98049630857657,B,0.0,2022.0,313,0
2786,6817.562919890506,male,18,0.9071379757686012,A,1.0,2018.0,179,0
2787,15645.205873691062,unknown,39,0.6594651577473989,A,0.0,2019.0,146,1
2788,10734.007201144348,female,12,0.3691927586964888,D,0.0,2021.0,365,0
2789,7027.930568968712,male,6,0.4602735560010743,unknown,0.0,2019.0,286,0
2790,15738.37257022498,unknown,26,0.1088399615598509,unknown,1.0,2018.0,0,0
2791,7688.106045175334,female,4,0.8716115619752391,A,0.0,2019.0,36,1
2792,12356.558452137357,female,7,0.4076069330667983,C,1.0,2018.0,257,1
2793,12137.293069437406,male,9,0.6657263102588405,B,0.0,2019.0,57,0
2794,8506.27618666485,unknown,36,0.0303626473701256,D,0.0,2019.0,234,1
2795,11927.2639555338,female,25,0.1972501460796765,D,1.0,2022.0,299,0
2796,15235.487167663929,female,14,0.5702639223334454,C,1.0,2019.0,299,0
2797,12301.093723266991,unknown,15,0.2740826235182408,D,1.0,2019.0,282,0
2798,8113.6667362311855,female,28,0.9443635912805154,C,0.0,2019.0,36,0
2799,7860.239264459607,unknown,27,0.8370441278324792,unknown,0.0,2022.0,343,1
2800,9606.655592913106,female,9,0.6550062130164005,B,0.0,2022.0,346,1
2801,15006.079065619737,unknown,39,0.9988398076768328,unknown,0.0,2019.0,119,0
2802,6607.949092316979,male,3,0.2432478923926466,D,0.0,2019.0,94,0
2803,11764.59028441365,male,45,0.9191270374492082,B,0.0,2018.0,157,0
2804,2968.8959726874973,unknown,39,0.3045734390100191,A,0.0,2020.0,87,1
2805,13382.96904086863,female,43,0.4343672063727356,B,0.0,2021.0,359,0
2806,19124.29673312082,unknown,32,0.4432145941470258,C,1.0,2022.0,142,0
2807,14163.818741723251,unknown,17,0.7625100241368629,B,1.0,2022.0,279,0
2808,8194.595834753462,unknown,11,0.3475434199236953,D,0.0,2021.0,116,1
2809,3094.3931617863464,unknown,9,0.5075283834409613,unknown,1.0,2019.0,10,1
2810,12313.884186946048,female,20,0.2117136012930126,D,0.0,2022.0,362,0
2811,8527.49963472207,female,32,0.763471559333304,A,1.0,2021.0,111,0
2812,11503.460789759072,unknown,13,0.5519315332727843,D,1.0,2018.0,49,1
2813,6759.167139058773,male,8,0.2550635972603019,B,0.0,2019.0,29,0
2814,9220.617002588187,male,25,0.2659350814146972,A,0.0,2020.0,17,0
2815,2350.0661408234228,male,14,0.2935367800339776,B,0.0,2022.0,110,0
2816,13927.554276769695,unknown,45,0.8222456606154123,unknown,0.0,2019.0,130,0
2817,6277.31093226154,male,40,0.571529915223745,unknown,1.0,2022.0,321,0
2818,16200.685341886212,unknown,42,0.3066533919818874,unknown,1.0,2022.0,266,1
2819,6321.502534154326,male,4,0.9628702019932824,B,0.0,2019.0,375,0
2820,19431.721304037063,female,43,0.8861041998948614,C,1.0,2022.0,340,0
2821,1230.245800350311,male,15,0.2788213981265386,B,0.0,2019.0,278,0
2822,11909.358099784844,unknown,34,0.9126929650366692,A,1.0,2019.0,183,0
2823,10173.691144707826,female,4,0.7201243403255734,B,0.0,2021.0,64,1
2824,4548.513186802798,female,25,0.4146937908402989,unknown,1.0,2020.0,51,1
2825,7520.807940107504,male,25,0.4668768176366633,D,1.0,2020.0,262,1
2826,8824.233169511346,male,4,0.4463815423062648,D,1.0,2021.0,110,0
2827,11124.128170141164,female,49,0.7968634814099388,B,0.0,2018.0,336,1
2828,5786.124855112105,unknown,35,0.1755042031437922,unknown,0.0,2018.0,162,1
2829,10538.757324987311,unknown,14,0.4984579116002848,D,0.0,2020.0,306,1
2830,13506.331422886364,unknown,29,0.2904095673661226,C,0.0,2021.0,180,0
2831,3733.8547607563087,unknown,32,0.7320547123625688,A,0.0,2019.0,224,0
2832,7160.701766142261,unknown,4,0.0759150348245368,A,0.0,2018.0,198,1
2833,2008.2263553997616,male,31,0.8893008713727515,A,1.0,2022.0,182,1
2834,17528.02064874262,male,49,0.1989195969346728,D,0.0,2022.0,262,0
2835,8727.564991763245,male,47,0.8647893389883426,unknown,0.0,2020.0,150,0
2836,8771.025765404924,male,22,0.7490834011586884,B,0.0,2019.0,128,0
2837,13341.371307336898,female,9,0.8386175772018181,D,0.0,2022.0,247,1
2838,6616.253522507285,unknown,16,0.6103520447105263,C,0.0,2018.0,96,0
2839,2102.360902575984,female,26,0.0818730257327263,D,1.0,2022.0,250,1
2840,10228.410462184913,unknown,44,0.889131926636273,D,1.0,2018.0,270,0
2841,14615.77343031296,male,7,0.8768112646221407,B,0.0,2019.0,282,1
2842,14139.060958225024,male,43,0.4526243113489263,D,0.0,2018.0,304,1
2843,5068.936454198904,unknown,49,0.400547024066731,A,0.0,2019.0,124,0
2844,6606.823388757557,female,5,0.6027372828911242,unknown,1.0,2018.0,50,1
2845,4175.663207095409,unknown,6,0.8416907896936167,D,0.0,2018.0,151,0
2846,11649.508953903058,unknown,25,0.5659276597392644,B,0.0,2019.0,312,1
2847,8570.761165078306,female,16,0.1296518149436455,B,1.0,2022.0,363,1
2848,8402.236380407805,unknown,36,0.3061691823665271,unknown,1.0,2019.0,49,1
2849,13010.437854331973,female,22,0.6682467899943885,A,1.0,2019.0,288,0
2850,7871.576572508731,unknown,26,0.6468247529096455,C,0.0,2019.0,205,0
2851,14858.522710247666,male,39,0.5188981281851792,unknown,0.0,2018.0,74,0
2852,11060.45914594239,unknown,18,0.2404779453321202,C,1.0,2020.0,25,0
2853,8352.334716394666,female,26,0.2705797065768156,B,0.0,2022.0,371,1
2854,3017.7849763061886,unknown,24,0.4842496181577744,B,1.0,2019.0,225,0
2855,12984.73425116662,male,39,0.3944962489877793,D,1.0,2019.0,120,1
2856,11273.210338966866,male,24,0.3159369061403162,B,0.0,2022.0,376,0
2857,11489.80814094222,unknown,20,0.8294581236649632,A,1.0,2020.0,100,1
2858,11633.33620136186,female,24,0.5040187232734568,B,0.0,2021.0,292,1
2859,7619.112690744831,female,6,0.5030687564390439,D,0.0,2022.0,232,0
2860,9318.816649145654,female,34,0.4280559227956571,unknown,0.0,2019.0,79,1
2861,7936.519283893102,unknown,5,0.6809028150955829,D,1.0,2021.0,267,1
2862,15625.290176847857,female,39,0.1756496858050359,unknown,0.0,2019.0,46,1
2863,8761.958680660078,female,49,0.9435880695825308,D,0.0,2018.0,284,1
2864,7213.419139150279,unknown,14,0.1046126682738293,B,1.0,2021.0,261,1
2865,15934.438352330682,female,23,0.7102997741350032,C,0.0,2019.0,373,1
2866,15444.870557513292,male,48,0.7043026692348843,A,0.0,2022.0,265,0
2867,11063.684314619231,female,3,0.1139377704230067,C,0.0,2022.0,129,1
2868,8292.027093545457,unknown,29,0.0343138780363473,B,1.0,2021.0,304,1
2869,9802.11665708256,female,16,0.3646899657580544,D,1.0,2020.0,143,1
2870,6063.797875557777,unknown,37,0.4247702510356308,D,0.0,2022.0,397,1
2871,12175.15123370844,unknown,29,0.8028061732594742,unknown,0.0,2020.0,190,0
2872,17436.263338418292,female,44,0.0298173811009511,C,1.0,2021.0,258,0
2873,12531.789454306883,unknown,38,0.557020158636655,A,1.0,2022.0,7,1
2874,5035.436747039808,unknown,8,0.2040010180358812,D,0.0,2019.0,102,0
2875,12047.95344685608,unknown,18,0.5725887602852553,B,1.0,2022.0,36,0
2876,10875.423536338936,unknown,12,0.6463468902969379,D,0.0,2020.0,82,1
2877,12008.32661486339,male,46,0.0341411167804579,unknown,0.0,2020.0,366,0
2878,6311.940649420023,female,48,0.0674646441352961,D,0.0,2022.0,246,1
2879,10015.108041150772,unknown,36,0.0852244049374626,B,0.0,2018.0,373,1
2880,13973.945054479022,unknown,18,0.8522774448677134,D,0.0,2018.0,321,1
2881,5185.009492707904,female,5,0.9266671733439548,A,1.0,2018.0,36,0
2882,7978.945459810211,unknown,11,0.4377226725337695,A,1.0,2019.0,258,1
2883,8704.65859938597,male,14,0.8747962934489074,D,1.0,2019.0,97,0
2884,14492.652034919356,unknown,46,0.4762101778360461,B,0.0,2019.0,97,0
2885,15163.746609603328,female,2,0.4011262943265685,B,0.0,2022.0,382,0
2886,1381.9048554521503,unknown,3,0.5312449588715267,D,1.0,2019.0,107,1
2887,14488.789538483034,male,36,0.7901856183039865,B,0.0,2022.0,292,0
2888,15305.29787470342,unknown,37,0.223765837764821,A,0.0,2021.0,367,1
2889,7616.67742297992,unknown,48,0.8488744607456403,A,0.0,2021.0,122,1
2890,8965.891233577939,unknown,27,0.9159764408124832,unknown,0.0,2018.0,160,0
2891,2946.604310949137,female,7,0.1230098595874935,C,1.0,2020.0,213,0
2892,572.7109830940972,unknown,30,0.704934999070013,A,0.0,2021.0,238,0
2893,8373.185176625359,unknown,20,0.0096201880670523,D,0.0,2022.0,248,0
2894,10344.10921993132,unknown,44,0.2461872147254027,unknown,0.0,2020.0,300,1
2895,10795.462623941885,unknown,28,0.0686278380269838,D,0.0,2021.0,63,1
2896,13695.128443665491,female,14,0.51539144571794,B,0.0,2020.0,59,1
2897,23775.11103202006,male,48,0.3433837200664997,C,0.0,2019.0,146,0
2898,8218.042007963544,male,23,0.1375875038002295,unknown,0.0,2019.0,297,0
2899,12457.606062642812,female,48,0.3883872138786211,B,1.0,2020.0,14,0
2900,11000.09074130174,female,22,0.2944717004582261,A,1.0,2020.0,306,0
2901,7414.653606312946,male,30,0.0466888762887796,D,1.0,2022.0,337,0
2902,14098.834783550756,male,33,0.8517689008457254,B,0.0,2020.0,380,1
2903,6346.2925687839615,unknown,27,0.4107778887355646,B,0.0,2022.0,207,0
2904,9421.44976237875,unknown,31,0.7747844149646883,B,0.0,2019.0,290,1
2905,9680.870162950734,male,21,0.4220420653291139,C,0.0,2020.0,315,0
2906,5735.292839787224,male,2,0.0675153137121491,unknown,0.0,2018.0,102,1
2907,10985.275055744136,female,5,0.886132410655394,unknown,0.0,2019.0,390,1
2908,16159.219698200606,female,0,0.0077724026897995,B,0.0,2022.0,157,1
2909,14324.058350415897,male,21,0.8953034258738154,C,0.0,2020.0,45,0
2910,14625.098119918492,unknown,3,0.6567277943789613,B,0.0,2022.0,260,0
2911,6404.7263687339455,unknown,44,0.9956336226022076,D,0.0,2021.0,65,1
2912,10963.313071706352,unknown,7,0.9161176544798676,unknown,1.0,2021.0,300,1
2913,3591.2812844315004,male,36,0.8689523804120052,A,1.0,2018.0,0,1
2914,10760.117557864542,unknown,41,0.0375098008105491,C,1.0,2022.0,382,1
2915,16249.530283636592,unknown,18,0.2802479158972636,unknown,0.0,2020.0,54,1
2916,16389.267055273336,male,43,0.3747437468888197,B,1.0,2020.0,112,1
2917,19137.019004395886,unknown,0,0.6998225883522806,A,0.0,2019.0,174,1
2918,14451.30110955751,male,40,0.6486407916754053,C,1.0,2019.0,150,0
2919,12140.87075144764,female,23,0.1716958333615298,B,0.0,2021.0,165,0
2920,13936.254320809605,unknown,47,0.7368357550241194,B,0.0,2022.0,271,0
2921,13062.583718433423,female,16,0.1556279928007998,unknown,0.0,2020.0,13,1
2922,6367.355886648089,female,31,0.4564331936996691,B,0.0,2019.0,249,1
2923,3181.0150874525816,unknown,49,0.5787395151738574,B,0.0,2020.0,261,0
2924,13972.414237388886,unknown,13,0.8706824035386929,C,0.0,2022.0,259,0
2925,19420.06717251335,unknown,16,0.6313220356146779,B,0.0,2021.0,324,0
2926,14157.8714254223,male,31,0.9548437251708692,D,1.0,2019.0,290,1
2927,1500.7432784025025,unknown,32,0.9944935977159356,D,0.0,2020.0,153,1
2928,7663.141701824443,unknown,29,0.5088224530519403,A,0.0,2019.0,392,1
2929,9114.882535574989,female,46,0.0514798056930349,D,1.0,2018.0,246,1
2930,1647.8050290874562,female,33,0.0283188999183219,D,1.0,2018.0,196,0
2931,3803.963311946352,male,27,0.8556481621740717,unknown,0.0,2021.0,152,1
2932,9833.160276246372,unknown,23,0.4998501199029925,D,0.0,2019.0,300,0
2933,11177.354699662175,unknown,13,0.3667936868310142,B,0.0,2018.0,81,0
2934,5562.936357851245,male,33,0.284456090787489,unknown,1.0,2018.0,357,0
2935,3596.771617553696,unknown,46,0.2817896407192209,D,0.0,2020.0,157,1
2936,15369.876456478458,unknown,0,0.0728198856289354,B,1.0,2022.0,59,1
2937,8278.620137294609,unknown,21,0.3029928330212149,A,1.0,2020.0,287,0
2938,8922.645209419603,male,32,0.6448061786394355,unknown,0.0,2020.0,98,1
2939,7539.983908795266,female,43,0.3852099474325628,B,0.0,2021.0,83,1
2940,6529.711183974314,male,46,0.947817811831528,unknown,0.0,2020.0,286,1
2941,15862.524745694696,unknown,17,0.6681704276213951,A,1.0,2019.0,90,0
2942,6040.916445833114,unknown,46,0.8639766579976682,A,0.0,2019.0,60,1
2943,10808.575716597688,unknown,38,0.1141602893534641,unknown,1.0,2019.0,144,0
2944,10039.169483430547,female,11,0.4505158697064872,B,0.0,2022.0,178,0
2945,1233.217995142184,female,9,0.0414386359535741,C,0.0,2018.0,142,1
2946,11084.26096899693,unknown,1,0.8950134976511647,unknown,0.0,2018.0,253,1
2947,3052.139956861449,female,1,0.1468686121222672,C,0.0,2022.0,139,0
2948,12859.570489734604,male,5,0.805421477304979,B,1.0,2019.0,10,1
2949,4661.125616273454,unknown,19,0.9238110614350796,D,0.0,2022.0,361,0
2950,12349.083747696171,unknown,37,0.4418883043345507,unknown,1.0,2020.0,71,0
2951,8067.223698684496,unknown,27,0.3893609147712533,A,0.0,2019.0,66,1
2952,6965.538637589272,unknown,41,0.6001176983402189,D,0.0,2021.0,224,1
2953,10947.549057902015,female,2,0.7403300113228125,B,1.0,2018.0,115,1
2954,3376.6341952707035,unknown,47,0.6456098938489732,A,1.0,2018.0,24,1
2955,9688.50703466532,female,36,0.0011546708170422,unknown,1.0,2022.0,293,1
2956,13520.125179731103,male,36,0.7859352809117398,B,0.0,2022.0,360,0
2957,14691.71994231006,unknown,41,0.1473880373705187,unknown,1.0,2018.0,95,0
2958,7918.160888242949,female,24,0.449676310961009,D,0.0,2018.0,176,1
2959,8575.064647716725,unknown,22,0.2823566776134498,unknown,0.0,2020.0,21,1
2960,3286.438917880937,unknown,12,0.92790749361469,A,0.0,2018.0,234,0
2961,6621.7907715371575,male,23,0.5021082051087931,unknown,0.0,2019.0,194,1
2962,2979.5027189071625,male,2,0.5221605370292132,D,0.0,2019.0,211,1
2963,11980.33117855831,male,49,0.0761469272469744,D,0.0,2022.0,142,0
2964,13789.750238782315,unknown,37,0.8973610213609337,A,1.0,2019.0,300,1
2965,7955.991226826788,female,27,0.2390274917268813,C,1.0,2019.0,364,0
2966,5237.955330874383,unknown,25,0.4139575218516491,C,0.0,2019.0,40,0
2967,11386.862981108532,unknown,19,0.9852945704462104,unknown,1.0,2019.0,389,0
2968,6094.154320817848,unknown,26,0.1138951563315633,D,0.0,2019.0,305,0
2969,13023.72490980968,female,0,0.7185278670476498,B,0.0,2019.0,368,0
2970,18709.436272166,unknown,9,0.2601344048430486,B,1.0,2020.0,297,0
2971,6020.051231343603,male,9,0.4197901003330948,D,1.0,2019.0,193,1
2972,6662.459786993437,male,0,0.4181929279941628,B,0.0,2021.0,125,0
2973,3431.931843056823,male,31,0.9322329742656774,A,1.0,2021.0,96,0
2974,10657.490919975446,male,31,0.0103623456009019,unknown,1.0,2020.0,77,0
2975,10351.558308691596,unknown,42,0.3672040768411599,D,0.0,2019.0,135,0
2976,10072.661713985222,unknown,12,0.9105121857823618,A,1.0,2020.0,392,1
2977,5303.46258075177,male,16,0.3113246230985526,B,0.0,2019.0,238,1
2978,2515.601454381501,female,27,0.2419546576309447,D,0.0,2019.0,376,0
2979,6584.186007592552,unknown,24,0.4612694680996054,A,0.0,2019.0,184,1
